1586330262.737949, 5347, 6825
1586330263.737949, 5351, 6824
1586330264.737949, 5354, 6823
1586330265.737949, 5358, 6822
1586330266.737949, 5362, 6821
1586330267.737949, 5366, 6820
1586330268.737949, 5370, 6819
1586330269.737949, 5373, 6818
1586330270.737949, 5377, 6818
1586330271.737949, 5381, 6817
1586330272.737949, 5385, 6816
1586330273.737949, 5388, 6815
1586330274.737949, 5392, 6814
1586330275.737949, 5396, 6813
1586330276.737949, 5400, 6812
1586330277.737949, 5404, 6811
1586330278.737949, 5408, 6810
1586330279.737949, 5411, 6809
1586330280.737949, 5415, 6808
1586330281.737949, 5419, 6807
1586330282.737949, 5423, 6807
1586330283.737949, 5427, 6806
1586330284.737949, 5431, 6805
1586330285.737949, 5435, 6804
1586330286.737949, 5438, 6803
1586330287.737949, 5442, 6802
1586330288.737949, 5446, 6801
1586330289.737949, 5450, 6801
1586330290.737949, 5454, 6800
1586330291.737949, 5458, 6799
1586330292.737949, 5462, 6798
1586330293.737949, 5466, 6797
1586330294.737949, 5470, 6796
1586330295.737949, 5474, 6795
1586330296.737949, 5478, 6795
1586330297.737949, 5482, 6794
1586330298.737949, 5486, 6793
1586330299.737949, 5490, 6792
1586330300.737949, 5494, 6791
1586330301.737949, 5498, 6791
1586330302.737949, 5502, 6790
1586330303.737949, 5506, 6789
1586330304.737949, 5510, 6788
1586330305.737949, 5514, 6787
1586330306.737949, 5518, 6787
1586330307.737949, 5522, 6786
1586330308.737949, 5526, 6785
1586330309.737949, 5530, 6784
1586330310.737949, 5534, 6784
1586330311.737949, 5538, 6783
1586330312.737949, 5542, 6782
1586330313.737949, 5546, 6781
1586330314.737949, 5550, 6781
1586330315.737949, 5554, 6780
1586330316.737949, 5558, 6779
1586330317.737949, 5562, 6779
1586330318.737949, 5566, 6778
1586330319.737949, 5570, 6777
1586330320.737949, 5574, 6776
1586330321.737949, 5579, 6776
1586330322.737949, 5583, 6775
1586330323.737949, 5587, 6774
1586330324.737949, 5591, 6774
1586330325.737949, 5595, 6773
1586330326.737949, 5599, 6772
1586330327.737949, 5603, 6772
1586330328.737949, 5607, 6771
1586330329.737949, 5612, 6770
1586330330.737949, 5616, 6770
1586330331.737949, 5620, 6769
1586330332.737949, 5624, 6768
1586330333.737949, 5628, 6768
1586330334.737949, 5632, 6767
1586330335.737949, 5637, 6767
1586330336.737949, 5641, 6766
1586330337.737949, 5645, 6765
1586330338.737949, 5649, 6765
1586330339.737949, 5653, 6764
1586330340.737949, 5658, 6764
1586330341.737949, 5662, 6763
1586330342.737949, 5666, 6763
1586330343.737949, 5670, 6762
1586330344.737949, 5674, 6761
1586330345.737949, 5679, 6761
1586330346.737949, 5683, 6760
1586330347.737949, 5687, 6760
1586330348.737949, 5691, 6759
1586330349.737949, 5696, 6759
1586330350.737949, 5700, 6758
1586330351.737949, 5704, 6758
1586330352.737949, 5708, 6757
1586330353.737949, 5713, 6757
1586330354.737949, 5717, 6756
1586330355.737949, 5721, 6756
1586330356.737949, 5726, 6755
1586330357.737949, 5730, 6755
1586330358.737949, 5734, 6754
1586330359.737949, 5738, 6754
1586330360.737949, 5743, 6753
1586330361.737949, 5747, 6753
1586330362.737949, 5751, 6752
1586330363.737949, 5756, 6752
1586330364.737949, 5760, 6752
1586330365.737949, 5764, 6751
1586330366.737949, 5769, 6751
1586330367.737949, 5773, 6750
1586330368.737949, 5777, 6750
1586330369.737949, 5782, 6749
1586330370.737949, 5786, 6749
1586330371.737949, 5790, 6749
1586330372.737949, 5795, 6748
1586330373.737949, 5799, 6748
1586330374.737949, 5803, 6748
1586330375.737949, 5808, 6747
1586330376.737949, 5812, 6747
1586330377.737949, 5816, 6746
1586330378.737949, 5821, 6746
1586330379.737949, 5825, 6746
1586330380.737949, 5829, 6745
1586330381.737949, 5834, 6745
1586330382.737949, 5838, 6745
1586330383.737949, 5842, 6745
1586330384.737949, 5847, 6744
1586330385.737949, 5851, 6744
1586330386.737949, 5856, 6744
1586330387.737949, 5860, 6743
1586330388.737949, 5864, 6743
1586330389.737949, 5869, 6743
1586330390.737949, 5873, 6743
1586330391.737949, 5878, 6742
1586330392.737949, 5882, 6742
1586330393.737949, 5886, 6742
1586330394.737949, 5891, 6742
1586330395.737949, 5895, 6741
1586330396.737949, 5899, 6741
1586330397.737949, 5904, 6741
1586330398.737949, 5908, 6741
1586330399.737949, 5913, 6741
1586330400.737949, 5917, 6740
1586330401.737949, 5922, 6740
1586330402.737949, 5926, 6740
1586330403.737949, 5930, 6740
1586330404.737949, 5935, 6740
1586330405.737949, 5939, 6740
1586330406.737949, 5944, 6739
1586330407.737949, 5948, 6739
1586330408.737949, 5952, 6739
1586330409.737949, 5957, 6739
1586330410.737949, 5961, 6739
1586330411.737949, 5966, 6739
1586330412.737949, 5970, 6739
1586330413.737949, 5975, 6739
1586330414.737949, 5979, 6738
1586330415.737949, 5983, 6738
1586330416.737949, 5988, 6738
1586330417.737949, 5992, 6738
1586330418.737949, 5997, 6738
1586330419.737949, 6001, 6738
1586330420.737949, 6006, 6738
1586330421.737949, 6010, 6738
1586330422.737949, 6014, 6738
1586330423.737949, 6019, 6738
1586330424.737949, 6023, 6738
1586330425.737949, 6028, 6738
1586330426.737949, 6032, 6738
1586330427.737949, 6037, 6738
1586330428.737949, 6041, 6738
1586330429.737949, 6045, 6738
1586330430.737949, 6050, 6738
1586330431.737949, 6054, 6738
1586330432.737949, 6059, 6738
1586330433.737949, 6063, 6738
1586330434.737949, 6068, 6738
1586330435.737949, 6072, 6738
1586330436.737949, 6076, 6738
1586330437.737949, 6081, 6738
1586330438.737949, 6085, 6738
1586330439.737949, 6090, 6738
1586330440.737949, 6094, 6739
1586330441.737949, 6099, 6739
1586330442.737949, 6103, 6739
1586330443.737949, 6107, 6739
1586330444.737949, 6112, 6739
1586330445.737949, 6116, 6739
1586330446.737949, 6121, 6739
1586330447.737949, 6125, 6739
1586330448.737949, 6130, 6740
1586330449.737949, 6134, 6740
1586330450.737949, 6138, 6740
1586330451.737949, 6143, 6740
1586330452.737949, 6147, 6740
1586330453.737949, 6152, 6740
1586330454.737949, 6156, 6741
1586330455.737949, 6160, 6741
1586330456.737949, 6165, 6741
1586330457.737949, 6169, 6741
1586330458.737949, 6174, 6741
1586330459.737949, 6178, 6742
1586330460.737949, 6182, 6742
1586330461.737949, 6187, 6742
1586330462.737949, 6191, 6742
1586330463.737949, 6196, 6743
1586330464.737949, 6200, 6743
1586330465.737949, 6204, 6743
1586330466.737949, 6209, 6743
1586330467.737949, 6213, 6744
1586330468.737949, 6217, 6744
1586330469.737949, 6222, 6744
1586330470.737949, 6226, 6745
1586330471.737949, 6231, 6745
1586330472.737949, 6235, 6745
1586330473.737949, 6239, 6746
1586330474.737949, 6244, 6746
1586330475.737949, 6248, 6746
1586330476.737949, 6252, 6747
1586330477.737949, 6257, 6747
1586330478.737949, 6261, 6747
1586330479.737949, 6265, 6748
1586330480.737949, 6270, 6748
1586330481.737949, 6274, 6748
1586330482.737949, 6278, 6749
1586330483.737949, 6283, 6749
1586330484.737949, 6287, 6750
1586330485.737949, 6291, 6750
1586330486.737949, 6296, 6750
1586330487.737949, 6300, 6751
1586330488.737949, 6304, 6751
1586330489.737949, 6309, 6752
1586330490.737949, 6313, 6752
1586330491.737949, 6317, 6752
1586330492.737949, 6322, 6753
1586330493.737949, 6326, 6753
1586330494.737949, 6330, 6754
1586330495.737949, 6335, 6754
1586330496.737949, 6339, 6755
1586330497.737949, 6343, 6755
1586330498.737949, 6347, 6756
1586330499.737949, 6352, 6756
1586330500.737949, 6356, 6757
1586330501.737949, 6360, 6757
1586330502.737949, 6364, 6758
1586330503.737949, 6369, 6758
1586330504.737949, 6373, 6759
1586330505.737949, 6377, 6759
1586330506.737949, 6382, 6760
1586330507.737949, 6386, 6760
1586330508.737949, 6390, 6761
1586330509.737949, 6394, 6762
1586330510.737949, 6398, 6762
1586330511.737949, 6403, 6763
1586330512.737949, 6407, 6763
1586330513.737949, 6411, 6764
1586330514.737949, 6415, 6764
1586330515.737949, 6419, 6765
1586330516.737949, 6424, 6766
1586330517.737949, 6428, 6766
1586330518.737949, 6432, 6767
1586330519.737949, 6436, 6767
1586330520.737949, 6440, 6768
1586330521.737949, 6445, 6769
1586330522.737949, 6449, 6769
1586330523.737949, 6453, 6770
1586330524.737949, 6457, 6771
1586330525.737949, 6461, 6771
1586330526.737949, 6465, 6772
1586330527.737949, 6470, 6772
1586330528.737949, 6474, 6773
1586330529.737949, 6478, 6774
1586330530.737949, 6482, 6774
1586330531.737949, 6486, 6775
1586330532.737949, 6490, 6776
1586330533.737949, 6494, 6777
1586330534.737949, 6498, 6777
1586330535.737949, 6502, 6778
1586330536.737949, 6507, 6779
1586330537.737949, 6511, 6779
1586330538.737949, 6515, 6780
1586330539.737949, 6519, 6781
1586330540.737949, 6523, 6782
1586330541.737949, 6527, 6782
1586330542.737949, 6531, 6783
1586330543.737949, 6535, 6784
1586330544.737949, 6539, 6785
1586330545.737949, 6543, 6785
1586330546.737949, 6547, 6786
1586330547.737949, 6551, 6787
1586330548.737949, 6555, 6788
1586330549.737949, 6559, 6788
1586330550.737949, 6563, 6789
1586330551.737949, 6567, 6790
1586330552.737949, 6571, 6791
1586330553.737949, 6575, 6792
1586330554.737949, 6579, 6792
1586330555.737949, 6583, 6793
1586330556.737949, 6587, 6794
1586330557.737949, 6591, 6795
1586330558.737949, 6595, 6796
1586330559.737949, 6599, 6796
1586330560.737949, 6603, 6797
1586330561.737949, 6607, 6798
1586330562.737949, 6611, 6799
1586330563.737949, 6615, 6800
1586330564.737949, 6619, 6801
1586330565.737949, 6623, 6801
1586330566.737949, 6626, 6802
1586330567.737949, 6630, 6803
1586330568.737949, 6634, 6804
1586330569.737949, 6638, 6805
1586330570.737949, 6642, 6806
1586330571.737949, 6646, 6807
1586330572.737949, 6650, 6808
1586330573.737949, 6654, 6808
1586330574.737949, 6657, 6809
1586330575.737949, 6661, 6810
1586330576.737949, 6665, 6811
1586330577.737949, 6669, 6812
1586330578.737949, 6673, 6813
1586330579.737949, 6677, 6814
1586330580.737949, 6680, 6815
1586330581.737949, 6684, 6816
1586330582.737949, 6688, 6817
1586330583.737949, 6692, 6818
1586330584.737949, 6696, 6819
1586330585.737949, 6699, 6819
1586330586.737949, 6703, 6820
1586330587.737949, 6707, 6821
1586330588.737949, 6711, 6822
1586330589.737949, 6714, 6823
1586330590.737949, 6718, 6824
1586330591.737949, 6722, 6825
1586330592.737949, 6726, 6826
1586330593.737949, 6729, 6827
1586330594.737949, 6733, 6828
1586330595.737949, 6737, 6829
1586330596.737949, 6740, 6830
1586330597.737949, 6744, 6831
1586330598.737949, 6748, 6832
1586330599.737949, 6751, 6833
1586330600.737949, 6755, 6834
1586330601.737949, 6759, 6835
1586330602.737949, 6762, 6836
1586330603.737949, 6766, 6837
1586330604.737949, 6770, 6838
1586330605.737949, 6773, 6839
1586330606.737949, 6777, 6840
1586330607.737949, 6781, 6841
1586330608.737949, 6784, 6842
1586330609.737949, 6788, 6843
1586330610.737949, 6791, 6844
1586330611.737949, 6795, 6845
1586330612.737949, 6798, 6846
1586330613.737949, 6802, 6847
1586330614.737949, 6806, 6848
1586330615.737949, 6809, 6849
1586330616.737949, 6813, 6850
1586330617.737949, 6816, 6852
1586330618.737949, 6820, 6853
1586330619.737949, 6823, 6854
1586330620.737949, 6827, 6855
1586330621.737949, 6830, 6856
1586330622.737949, 6834, 6857
1586330623.737949, 6837, 6858
1586330624.737949, 6841, 6859
1586330625.737949, 6844, 6860
1586330626.737949, 6848, 6861
1586330627.737949, 6851, 6862
1586330628.737949, 6855, 6863
1586330629.737949, 6858, 6864
1586330630.737949, 6862, 6865
1586330631.737949, 6865, 6867
1586330632.737949, 6869, 6868
1586330633.737949, 6872, 6869
1586330634.737949, 6875, 6870
1586330635.737949, 6879, 6871
1586330636.737949, 6882, 6872
1586330637.737949, 6886, 6873
1586330638.737949, 6889, 6874
1586330639.737949, 6892, 6875
1586330640.737949, 6896, 6877
1586330641.737949, 6899, 6878
1586330642.737949, 6902, 6879
1586330643.737949, 6906, 6880
1586330644.737949, 6909, 6881
1586330645.737949, 6912, 6882
1586330646.737949, 6916, 6883
1586330647.737949, 6919, 6884
1586330648.737949, 6922, 6886
1586330649.737949, 6926, 6887
1586330650.737949, 6929, 6888
1586330651.737949, 6932, 6889
1586330652.737949, 6936, 6890
1586330653.737949, 6939, 6891
1586330654.737949, 6942, 6892
1586330655.737949, 6945, 6894
1586330656.737949, 6949, 6895
1586330657.737949, 6952, 6896
1586330658.737949, 6955, 6897
1586330659.737949, 6958, 6898
1586330660.737949, 6962, 6899
1586330661.737949, 6965, 6901
1586330662.737949, 6968, 6902
1586330663.737949, 6971, 6903
1586330664.737949, 6974, 6904
1586330665.737949, 6978, 6905
1586330666.737949, 6981, 6906
1586330667.737949, 6984, 6908
1586330668.737949, 6987, 6909
1586330669.737949, 6990, 6910
1586330670.737949, 6993, 6911
1586330671.737949, 6997, 6912
1586330672.737949, 7000, 6914
1586330673.737949, 7003, 6915
1586330674.737949, 7006, 6916
1586330675.737949, 7009, 6917
1586330676.737949, 7012, 6918
1586330677.737949, 7015, 6920
1586330678.737949, 7018, 6921
1586330679.737949, 7022, 6922
1586330680.737949, 7025, 6923
1586330681.737949, 7028, 6924
1586330682.737949, 7031, 6926
1586330683.737949, 7034, 6927
1586330684.737949, 7037, 6928
1586330685.737949, 7040, 6929
1586330686.737949, 7043, 6930
1586330687.737949, 7046, 6932
1586330688.737949, 7049, 6933
1586330689.737949, 7052, 6934
1586330690.737949, 7055, 6935
1586330691.737949, 7058, 6936
1586330692.737949, 7061, 6938
1586330693.737949, 7064, 6939
1586330694.737949, 7067, 6940


